"id","venue","race_number","horse_name","horse_number","barrier","jockey","trainer","odds_open","odds_flag","odds_fixed_close","odds_tote","odds_place","move_percent","scratchings","result","created_at","updated_at"
21419,"Moonee Valley",7,"Fifty Stars",8,3,"Ben Allen","D K Weir",17.00,8.50,7.00,0.00,2.25,5.88,0,NULL,"2019-01-25 10:35:07","2019-01-25 10:35:07"
21420,"Moonee Valley",8,"Absolute",5,8,"John Allen","D K Weir",6.00,4.20,7.50,0.00,1.80,7.14,7,4,"2019-01-25 11:05:06","2019-01-25 11:05:06"
21421,"Riccarton",1,"Vouch",8,7,"Doni Prastiyou","Andrew Carston",14.00,6.50,9.00,0.00,2.20,8.24,1,NULL,"2019-01-25 22:55:03","2019-01-25 22:55:03"
21422,"Riccarton",4,"Pipiana",10,8,"Chris Johnson","M & M Pitman",9.50,6.00,6.50,0.00,2.05,6.14,2,NULL,"2019-01-26 00:30:04","2019-01-26 00:30:04"
21423,"Queanbeyan",2,"Denman Diva",1,5,"Ms Kayla Nisbet","R Weston & J Nisbet",10.00,5.50,5.00,0.00,2.30,8.18,0,4,"2019-01-26 00:55:03","2019-01-26 00:55:03"
21424,"Queanbeyan",3,"Alla Capella",5,8,"Ms Kayla Nisbet","E & L Longmire",18.00,8.00,15.00,0.00,2.60,6.94,1,4,"2019-01-26 01:30:03","2019-01-26 01:30:03"
21425,"Trentham",5,"Johnny Lincoln",7,5,"Robert Hannam","Ms L Latta",8.00,4.60,4.40,0.00,2.10,9.24,1,4,"2019-01-26 02:00:03","2019-01-26 02:00:03"
21426,"Queanbeyan",4,"Lucid Kiss",6,4,"Aaron Sweeney","R Cole",5.50,4.20,3.70,0.00,1.30,5.63,0,4,"2019-01-26 02:05:03","2019-01-26 02:05:03"
21427,"Caulfield",1,"Embrace Me",3,3,"Craig Williams","D T O'brien",8.00,5.00,7.00,0.00,2.70,7.50,2,3,"2019-01-26 02:05:03","2019-01-26 02:05:03"
21428,"Randwick",1,"Aussie",4,5,"Hugh Bowman","P & P Snowden",6.00,4.40,5.00,0.00,1.95,6.06,2,2,"2019-01-26 02:25:04","2019-01-26 02:25:04"
21429,"Sunshine Coast",1,"Gun Bolt",2,10,"Mark Du Plessis","Bruce Hill",19.00,9.00,7.00,0.00,2.15,5.85,2,NULL,"2019-01-26 02:35:03","2019-01-26 02:35:03"
21430,"Hanging Rock",1,"Golden Rule",8,2,"Kentaro Usui","R D Daniel",23.00,10.00,9.50,0.00,3.80,5.65,1,3,"2019-01-26 02:35:04","2019-01-26 02:35:04"
21431,"Yarra Valley",2,"Urban Equity",10,5,"Dean Holland","D K Weir",23.00,9.00,34.00,0.00,6.00,6.76,1,NULL,"2019-01-26 04:05:04","2019-01-26 04:05:04"
21432,"Randwick",2,"I Am A Cool Kid",13,12,"Adam Hyeronimus","Ms G Williams",6.00,4.00,4.00,3.62,1.70,8.33,9,1,"2019-01-26 04:05:04","2019-01-26 04:05:04"
21433,"Sunshine Coast",2,"I Feel Good",4,2,"Jeff Lloyd","J G Symons & S Laxon",5.50,4.20,4.60,0.00,1.70,5.63,0,2,"2019-01-26 04:05:05","2019-01-26 04:05:05"
21434,"Hanging Rock",2,"All Spur",4,6,"Jason Baldock","C J Cassar",26.00,5.50,9.00,9.92,2.40,14.34,4,1,"2019-01-26 04:05:05","2019-01-26 04:05:05"
21435,"Gold Coast",2,"Curse Free",6,3,"Micheal Hellyer","H J Norman",11.00,3.70,3.00,0.00,1.55,17.94,3,4,"2019-01-26 04:40:04","2019-01-26 04:40:04"
21436,"Yarra Valley",3,"Welsh Guard",9,6,"Teodore Nugent","J F Moloney",7.50,5.00,7.50,8.98,1.95,6.67,4,1,"2019-01-26 04:40:05","2019-01-26 04:40:05"
21437,"Caulfield",4,"Microphone",1,12,"Dwayne Dunn","James Cummings",4.00,3.10,3.60,0.00,1.50,7.26,2,2,"2019-01-26 04:40:05","2019-01-26 04:40:05"
21438,"Gold Coast",3,"Bozeman",1,6,"Matthew Mcguren","A Parramore",17.00,9.00,7.00,0.00,2.20,5.23,6,3,"2019-01-26 04:40:06","2019-01-26 04:40:06"
21439,"Yarra Valley",4,"Captain Arjento",6,2,"Dean Holland","Dan O'sullivan",6.00,4.40,4.60,0.00,1.80,6.06,4,3,"2019-01-26 04:40:06","2019-01-26 04:40:06"
21440,"Sunshine Coast",4,"Dawson Diva",11,1,"Ryan Wiggins","G K Taylor",9.00,5.50,6.50,4.46,2.20,7.07,0,1,"2019-01-26 04:40:07","2019-01-26 04:40:07"
21441,"Hanging Rock",4,"Severn Road",1,6,"Trent Germaine","Jamie Edwards",7.50,4.80,5.00,0.00,1.80,7.50,0,4,"2019-01-26 04:40:07","2019-01-26 04:40:07"
21442,"Caulfield",5,"Jedastar",3,9,"Joe Bowditch","Lloyd Kennewell",11.00,4.80,4.00,0.00,1.65,11.74,6,2,"2019-01-26 04:40:07","2019-01-26 04:40:07"
21443,"Yarra Valley",5,"Augusta Hussy",10,6,"Dylan Dunn","L & T Corstens",7.50,4.80,8.50,0.00,2.40,7.50,3,NULL,"2019-01-26 04:40:08","2019-01-26 04:40:08"
21444,"Randwick",5,"Tahsin",9,2,"Robbie Dolan","Joseph Pride",19.00,8.50,9.00,0.00,2.30,6.50,3,NULL,"2019-01-26 04:50:04","2019-01-26 04:50:04"
21445,"Townsville",3,"Rising Boom",5,8,"Chris Whiteley","J E Barr",7.50,3.80,3.70,0.00,1.35,12.98,1,2,"2019-01-26 04:50:05","2019-01-26 04:50:05"
21446,"Hanging Rock",5,"Little Jatz",6,6,"Ms Jessica Payne","S A Mcintosh",6.50,4.80,8.00,0.00,2.25,5.45,2,NULL,"2019-01-26 04:55:05","2019-01-26 04:55:05"
21447,"Sunshine Coast",5,"Time And Again",7,7,"Jeff Lloyd","K A Lees",12.00,6.00,3.90,0.00,1.65,8.33,1,4,"2019-01-26 04:55:05","2019-01-26 04:55:05"
21448,"Caulfield",6,"Goldifox",5,5,"Stephen Baster","L & T Corstens",5.00,3.90,3.40,0.00,1.35,5.64,0,NULL,"2019-01-26 05:05:05","2019-01-26 05:05:05"
21449,"Gold Coast",5,"Animal Spirits",7,5,"Paul Hammersley","B & D Guy",34.00,12.00,5.50,0.00,2.05,5.39,0,NULL,"2019-01-26 05:15:04","2019-01-26 05:15:04"
21450,"Yarra Valley",6,"Shadow Looms",11,8,"Ms Mikaela Claridge","Ms G Johnstone",7.00,5.00,7.50,0.00,2.30,5.71,3,NULL,"2019-01-26 05:20:05","2019-01-26 05:20:05"
21451,"Randwick",6,"Junglized",3,4,"Billy Owen","Brad Widdup",6.00,4.40,5.00,4.46,1.60,6.06,2,1,"2019-01-26 05:25:05","2019-01-26 05:25:05"
21452,"Townsville",4,"Honest Natalie",12,11,"Ms Bonnie Thomson","Michael Mclellan",17.00,7.50,5.00,0.00,1.95,7.45,0,NULL,"2019-01-26 05:30:05","2019-01-26 05:30:05"
21453,"Hanging Rock",6,"Koolama Bay",3,3,"Jack Hill","C W Mcdonald",8.00,5.00,5.00,0.00,1.75,7.50,2,NULL,"2019-01-26 05:35:05","2019-01-26 05:35:05"
21454,"Sunshine Coast",6,"Tumbler",3,2,"Corey Bayliss","B J Lockwood",8.00,4.80,6.00,0.00,1.95,8.33,2,2,"2019-01-26 05:40:05","2019-01-26 05:40:05"
21455,"Newcastle",5,"Clifton County",3,3,"Koby Jennings","G A Ryan",9.00,5.50,8.00,0.00,2.40,7.07,2,3,"2019-01-26 05:50:05","2019-01-26 05:50:05"
21456,"Gold Coast",6,"Purple Cup",7,9,"Luke Rolls","D D Schmidt",13.00,7.50,9.50,0.00,2.60,5.64,2,2,"2019-01-26 05:55:05","2019-01-26 05:55:05"
21457,"Morphettville",4,"Daktari",3,1,"Raquel Clark","D W O'leary",9.50,5.50,5.50,0.00,2.40,7.66,0,4,"2019-01-26 05:55:05","2019-01-26 05:55:05"
21458,"Yarra Valley",7,"Hawksmoor",7,10,"Craig Robertson","Ms D Clover",9.50,6.00,8.00,0.00,2.30,6.14,3,NULL,"2019-01-26 06:05:06","2019-01-26 06:05:06"
21459,"Randwick",7,"Penske",11,6,"Tim Clark","G Waterhouse & A Bott",4.00,3.20,3.80,0.00,1.50,6.25,1,4,"2019-01-26 06:05:06","2019-01-26 06:05:06"
21460,"Townsville",5,"Anne Catherine",8,12,"Ms Bonnie Thomson","R P Tapiolas",13.00,7.50,8.50,0.00,2.05,5.64,0,NULL,"2019-01-26 06:10:06","2019-01-26 06:10:06"
21461,"Hanging Rock",7,"Tonteria",1,4,"Jarrod Lorensini","S Morrish",8.50,3.10,2.90,3.20,1.40,20.49,4,1,"2019-01-26 06:10:06","2019-01-26 06:10:06"
21462,"Ascot",3,"My Fair Beauty",4,1,"Glenn Smith","S R Wallace",71.00,12.00,18.00,0.00,4.00,6.92,0,NULL,"2019-01-26 06:15:05","2019-01-26 06:15:05"
21463,"Sunshine Coast",7,"Jadentom",1,10,"Clayton Gallagher","L J Hatch",8.50,5.50,8.00,8.98,2.70,6.42,5,1,"2019-01-26 06:20:05","2019-01-26 06:20:05"
21464,"Esperance",2,"City Ransom",8,2,"Ms Simone Altieri","Ms D Warnes",15.00,8.00,9.50,0.00,2.40,5.83,0,3,"2019-01-26 06:25:07","2019-01-26 06:25:07"
21465,"Darwin",3,"Desxiri",6,5,"Jarrod Todd","G Clarke",16.00,8.50,7.00,0.00,2.90,5.51,0,3,"2019-01-26 06:40:05","2019-01-26 06:40:05"
21466,"Randwick",8,"Dealmaker",10,5,"Hugh Bowman","C J Waller",4.60,3.20,2.90,0.00,1.35,9.51,2,2,"2019-01-26 06:50:06","2019-01-26 06:50:06"
21467,"Ascot",4,"Delaney",10,3,"Ms Lucy Warwick","Brett Pope",6.50,4.80,5.00,0.00,1.80,5.45,1,NULL,"2019-01-26 06:50:07","2019-01-26 06:50:07"
21468,"Sunshine Coast",8,"Shogun Sun",11,9,"Mark Du Plessis","K M Schweida",7.00,5.00,6.00,0.00,2.25,5.71,0,NULL,"2019-01-26 06:55:06","2019-01-26 06:55:06"
21469,"Ellerslie",6,"Long Leaf",5,10,"James Mcdonald","D & B Hayes & T Dabernig",9.00,5.50,4.00,4.15,1.60,7.07,1,1,"2019-01-26 06:55:06","2019-01-26 06:55:06"
21470,"Townsville",6,"Our Recipe",7,9,"Ms Bonnie Thomson","Ronald Finch",12.00,6.50,6.00,0.00,2.15,7.05,0,NULL,"2019-01-26 07:00:05","2019-01-26 07:00:05"
21471,"Caulfield",9,"Manolo Blahniq",8,2,"Dwayne Dunn","A W Noonan",4.40,3.40,2.90,0.00,1.40,6.68,2,2,"2019-01-26 07:00:06","2019-01-26 07:00:06"
21472,"Esperance",3,"Saturday Skies",7,7,"Randy Tan","Ms H Harding",9.50,4.60,3.20,0.00,1.70,11.21,0,3,"2019-01-26 07:05:07","2019-01-26 07:05:07"
21473,"Newcastle",7,"Mill City",11,8,"Andrew Gibbons","K A Lees",7.00,3.20,3.80,0.00,1.65,16.96,1,4,"2019-01-26 07:05:08","2019-01-26 07:05:08"
21474,"Gold Coast",8,"Coco Fashion",12,12,"Scott Galloway","Michael Costa",4.40,3.30,2.45,0.00,1.12,7.58,10,3,"2019-01-26 07:10:07","2019-01-26 07:10:07"
21475,"Darwin",4,"Madame Duporth",4,1,"Paul Denton","Ms K Petrick",23.00,9.50,8.00,6.04,3.00,6.18,0,1,"2019-01-26 07:15:07","2019-01-26 07:15:07"
21476,"Morphettville",6,"Exalted Trail",6,1,"Raquel Clark","Grant Young",8.50,5.00,5.50,0.00,2.05,8.24,3,2,"2019-01-26 07:15:08","2019-01-26 07:15:08"
21477,"Randwick",9,"Organza",6,2,"Brenton Avdulla","James Cummings",4.00,3.00,3.30,0.00,1.40,8.33,7,2,"2019-01-26 07:20:07","2019-01-26 07:20:07"
21478,"Ascot",5,"Shackleton",10,3,"Shaun O'donnell","Chris Gangemi",4.40,3.50,2.75,2.47,1.35,5.84,1,1,"2019-01-26 07:25:07","2019-01-26 07:25:07"
21479,"Sunshine Coast",9,"Mewstone Rock",14,5,"Larry Cassidy","J G Symons & S Laxon",12.00,6.00,5.50,0.00,2.10,8.33,5,2,"2019-01-26 07:30:08","2019-01-26 07:30:08"
21480,"Esperance",4,"He Said She Said",5,9,"Ben Paterson","Ms H Harding",26.00,11.00,26.00,0.00,4.60,5.24,0,NULL,"2019-01-26 07:40:09","2019-01-26 07:40:09"
21481,"Darwin",5,"Grand Teton",6,8,"Ms Sonja Wiseman","Garry Lefoe",26.00,11.00,9.00,0.00,2.30,5.24,0,4,"2019-01-26 07:50:08","2019-01-26 07:50:08"
21482,"Morphettville",7,"Gougers",9,4,"Jake Toeroek","John Hyam",8.50,5.50,5.00,0.00,2.30,6.42,3,2,"2019-01-26 07:50:09","2019-01-26 07:50:09"
21483,"Esperance",5,"Tip And Run",6,10,"Ms Renee Forrest","Brett Mathews",15.00,8.00,7.50,0.00,2.40,5.83,0,NULL,"2019-01-26 08:15:08","2019-01-26 08:15:08"
21484,"Morphettville",8,"White Kaps",9,1,"Ms Anna Jordsjo","G V Richards",12.00,7.00,8.50,0.00,2.25,5.95,1,NULL,"2019-01-26 08:25:09","2019-01-26 08:25:09"
21485,"Ascot",7,"Western Temple",8,7,"William Pike","A G Durrant",6.50,4.40,6.00,0.00,2.20,7.34,0,2,"2019-01-26 08:35:10","2019-01-26 08:35:10"
21486,"Esperance",6,"Southern Warrior",4,4,"Ms Lisa Staples","Ms F J Hossell",5.00,3.70,3.60,0.00,1.50,7.03,0,2,"2019-01-26 08:50:08","2019-01-26 08:50:08"
21487,"Ascot",8,"Special Delivery",3,11,"Mitchell Pateman","M W Bairstow",21.00,10.00,13.00,14.75,3.60,5.24,1,1,"2019-01-26 09:15:10","2019-01-26 09:15:10"
21488,"Geelong",1,"Bishop Rock",1,8,"Michael Walker","M D Moroney",8.50,4.40,7.00,0.00,2.30,10.96,5,NULL,"2019-01-27 01:55:03","2019-01-27 01:55:03"
21489,"Great Western",1,"Pantera Nera",2,6,"Zac Spain","Jamie Edwards",7.00,4.80,8.00,0.00,3.00,6.55,0,2,"2019-01-27 02:10:03","2019-01-27 02:10:03"
21490,"Hobart",1,"Shinvada",7,7,"Anthony Darmanin","J F Luttrell",31.00,10.00,14.00,21.16,2.90,6.77,0,1,"2019-01-27 02:15:03","2019-01-27 02:15:03"
21491,"Geelong",2,"Our Regal Spirit",7,2,"Jordan Childs","Matthew Cumani",10.00,5.50,8.00,0.00,2.40,8.18,2,2,"2019-01-27 02:25:02","2019-01-27 02:25:02"
21492,"Wyong",1,"Temple Run",1,3,"Jay Ford","Matthew Smith",4.40,3.00,2.25,0.00,1.40,10.61,1,2,"2019-01-27 02:25:03","2019-01-27 02:25:03"
21493,"Great Western",2,"Sandhill Galaxy",1,4,"Jarrod Lorensini","S R Turner",9.50,5.50,6.50,0.00,2.00,7.66,4,4,"2019-01-27 02:40:03","2019-01-27 02:40:03"
21494,"Hobart",2,"Saint Laura",10,6,"Ms Teagan Voorham","K & T Hanson",31.00,11.00,20.00,0.00,3.60,5.87,1,2,"2019-01-27 02:50:03","2019-01-27 02:50:03"
21495,"Geelong",3,"Dark King",5,11,"Jamie Kah","D & B Hayes & T Dabernig",7.50,4.60,4.20,4.00,1.70,8.41,1,1,"2019-01-27 02:55:03","2019-01-27 02:55:03"
21496,"Wyong",2,"Bollente",1,6,"Jay Ford","J A O'shea",3.60,3.00,4.40,0.00,1.60,5.56,1,NULL,"2019-01-27 03:00:02","2019-01-27 03:00:02"
21497,"Murray Bridge",2,"Troublesome Lad",3,2,"Jason Holder","D J Stone",4.40,3.60,8.00,0.00,2.20,5.05,2,NULL,"2019-01-27 03:10:03","2019-01-27 03:10:03"
21498,"Grafton",2,"Spirit Of Husson",8,3,"Ms Belinda Hodder","N F Creighton",6.00,3.80,3.80,0.00,1.30,9.65,3,NULL,"2019-01-27 03:10:04","2019-01-27 03:10:04"
21499,"Great Western",3,"Scobie",6,8,"Ms Alana Kelly","S Morrish",11.00,6.50,4.80,0.00,1.60,6.29,1,NULL,"2019-01-27 03:15:03","2019-01-27 03:15:03"
21500,"Hobart",3,"Foxling",7,12,"Ms Sigrid Carr","Sarah Cotton",7.50,5.00,3.20,0.00,1.45,6.67,1,NULL,"2019-01-27 04:00:02","2019-01-27 04:00:02"
21501,"Geelong",4,"Vamonoz",12,9,"Damian Lane","Henry Dwyer",7.00,4.00,3.60,0.00,1.60,10.71,3,2,"2019-01-27 04:00:03","2019-01-27 04:00:03"
21502,"Wyong",3,"Turakina",13,4,"Adam Hyeronimus","A J Cummings",7.00,5.00,6.00,7.72,1.50,5.71,2,1,"2019-01-27 04:00:03","2019-01-27 04:00:03"
21503,"Grafton",3,"Fast Song",5,8,"Scott Galloway","Michael Costa",5.00,3.80,3.10,0.00,1.18,6.32,3,2,"2019-01-27 04:00:04","2019-01-27 04:00:04"
21504,"Great Western",4,"Our Dexter",6,3,"Teodore Nugent","Dane Smith",8.00,4.20,3.80,4.15,1.45,11.31,2,1,"2019-01-27 04:00:04","2019-01-27 04:00:04"
21505,"Kilcoy",1,"Mountain Courage",2,9,"Ms Skye Bogenhuber","T J Sears",7.00,4.00,6.50,7.30,2.10,10.71,2,1,"2019-01-27 04:00:05","2019-01-27 04:00:05"
21506,"Hobart",4,"Geegees Gran Lodge",8,8,"Simon Kok","L, D & T Wells",15.00,8.00,8.50,0.00,2.30,5.83,0,NULL,"2019-01-27 04:35:03","2019-01-27 04:35:03"
21507,"Wyong",4,"Spiritual Pursuit",10,10,"Ms Kathy O'hara","J C Coyle",5.50,3.80,3.20,2.89,1.30,8.13,4,1,"2019-01-27 04:35:03","2019-01-27 04:35:03"
21508,"Murray Bridge",4,"Vicki's Boy",1,10,"Kenny Lau","K M Sweeney",5.50,4.20,4.60,0.00,1.70,5.63,0,2,"2019-01-27 04:35:04","2019-01-27 04:35:04"
21509,"Grafton",4,"Dominant Crown",8,3,"Anthony Allen","Wayne S Lawson",4.20,3.20,3.60,3.31,1.55,7.44,2,1,"2019-01-27 04:35:04","2019-01-27 04:35:04"
21510,"Great Western",5,"She's Our Gift",8,2,"Michael Poy","T & K O'sullivan",8.00,5.00,5.50,0.00,1.90,7.50,4,3,"2019-01-27 04:35:05","2019-01-27 04:35:05"
21511,"Kilcoy",2,"Magic's Big Secret",3,5,"Chris Mciver","C J Mciver",19.00,9.50,9.50,0.00,2.30,5.26,4,NULL,"2019-01-27 04:35:05","2019-01-27 04:35:05"
21512,"Geelong",6,"Ajuda",4,3,"Jamie Mott","Mitchell Freedman",8.50,3.60,4.00,0.00,1.65,16.01,3,NULL,"2019-01-27 04:45:03","2019-01-27 04:45:03"
21513,"Murray Bridge",5,"Exalted Lauretta",3,10,"Jason Holder","Grant Young",6.00,4.60,4.40,4.30,1.55,5.07,2,1,"2019-01-27 05:00:03","2019-01-27 05:00:03"
21514,"Grafton",5,"Boyles",4,13,"Anthony Allen","Scott Henley",15.00,6.50,5.50,6.04,1.95,8.72,0,1,"2019-01-27 05:05:02","2019-01-27 05:05:02"
21515,"Kilcoy",3,"Arigold",3,5,"Ms Gemma Steele","Bevan Johnson",19.00,9.50,8.50,11.81,2.10,5.26,1,1,"2019-01-27 05:15:03","2019-01-27 05:15:03"
21516,"Murray Bridge",6,"Pass The Glass",8,2,"Jeffrey Maund","Ms S Jaensch",4.60,3.40,3.60,0.00,1.45,7.67,3,NULL,"2019-01-27 05:40:03","2019-01-27 05:40:03"
21517,"Grafton",6,"Cantillate",6,1,"Peter Graham","S J Randall",19.00,9.00,11.00,0.00,3.20,5.85,3,NULL,"2019-01-27 05:45:04","2019-01-27 05:45:04"
21518,"Kilcoy",4,"Caterham",4,2,"Jason Hoopert","T J Hong",17.00,9.00,2.80,0.00,1.30,5.23,0,3,"2019-01-27 05:55:04","2019-01-27 05:55:04"
21519,"Geelong",8,"Mutombo",12,2,"Damian Lane","Henry Dwyer",4.20,3.40,2.30,0.00,1.22,5.60,5,NULL,"2019-01-27 05:55:05","2019-01-27 05:55:05"
21520,"Hobart",7,"Bidirectional",7,8,"Anthony Darmanin","Adam Trinder",17.00,9.00,15.00,0.00,3.20,5.23,2,NULL,"2019-01-27 06:35:04","2019-01-27 06:35:04"
21521,"Wyong",7,"Partners",7,9,"Tom Marquand","S I Singleton",6.00,4.20,3.40,4.15,1.28,7.14,3,1,"2019-01-27 06:35:04","2019-01-27 06:35:04"
21522,"Murray Bridge",7,"Knotted",10,1,"Raquel Clark","Grant Young",4.60,3.50,2.60,2.99,1.22,6.83,3,1,"2019-01-27 06:35:04","2019-01-27 06:35:04"
21523,"Grafton",7,"I'll Take Money",14,2,"Ms Cejay Graham","M R Stitt",14.00,7.50,5.00,0.00,2.00,6.19,4,NULL,"2019-01-27 06:35:05","2019-01-27 06:35:05"
21524,"Kilcoy",5,"Allena",9,2,"Clayton Gallagher","S Strazzieri",34.00,9.50,4.60,0.00,2.20,7.59,2,NULL,"2019-01-27 06:35:05","2019-01-27 06:35:05"
21525,"Hobart",8,"Poole Harbour",11,1,"Simon Kok","G S White",17.00,9.00,13.00,0.00,2.25,5.23,2,4,"2019-01-27 07:10:05","2019-01-27 07:10:05"
21526,"Wyong",8,"Aberration",1,5,"Tom Marquand","G A Ryan",17.00,8.00,11.00,0.00,4.20,6.62,2,NULL,"2019-01-27 07:10:05","2019-01-27 07:10:05"
21527,"Kilcoy",7,"Shear Vogue",3,8,"Clayton Gallagher","Joe Gleeson",4.20,3.40,3.80,0.00,1.55,5.60,4,NULL,"2019-01-27 07:35:05","2019-01-27 07:35:05"
21528,"Te Teko",4,"Triomphe",6,6,"Donavan Mansour","S & E Clotworthy",10.00,6.50,6.50,0.00,2.15,5.38,2,3,"2019-01-28 01:20:03","2019-01-28 01:20:03"
21529,"Sandown",1,"Fling",2,5,"Mark Zahra","D & B Hayes & T Dabernig",5.00,3.90,4.40,0.00,1.60,5.64,1,3,"2019-01-28 02:05:02","2019-01-28 02:05:02"
21530,"Wagga",1,"Jester Angel",3,4,"Blaike Mcdougall","Heath Maclean",6.00,3.90,4.00,4.67,2.00,8.97,0,1,"2019-01-28 02:15:03","2019-01-28 02:15:03"
21531,"Warwick Farm",1,"Kylease",6,7,"Corey Brown","Joseph Pride",4.80,3.10,3.10,0.00,1.35,11.42,4,2,"2019-01-28 02:30:02","2019-01-28 02:30:02"
21532,"Sandown",2,"Taxi",7,1,"Jamie Kah","C W Mcdonald",8.00,3.00,3.00,0.00,1.16,20.83,2,2,"2019-01-28 02:40:02","2019-01-28 02:40:02"
21533,"Wagga",2,"Delta Rose",6,5,"Jake Duffy","G J Colvin",23.00,9.50,10.00,11.08,2.40,6.18,0,1,"2019-01-28 02:50:02","2019-01-28 02:50:02"
21534,"Sandown",3,"Scorpios Sunset",5,7,"Jamie Kah","L & T Corstens",4.40,3.40,3.30,0.00,1.35,6.68,0,3,"2019-01-28 03:15:03","2019-01-28 03:15:03"
21535,"Wagga",3,"Who Told Ya",9,3,"Josh Richards","C Heywood",9.50,5.50,6.50,7.61,2.20,7.66,3,1,"2019-01-28 03:25:02","2019-01-28 03:25:02"
21536,"Penola",2,"Lake Loni",4,1,"Ms Christine Puls","Allan J Clark",4.80,3.40,2.70,0.00,1.55,8.58,1,2,"2019-01-28 03:30:03","2019-01-28 03:30:03"
21537,"Warwick Farm",3,"Savigne",11,3,"James Mcdonald","C J Waller",4.40,3.00,3.10,0.00,1.35,10.61,4,4,"2019-01-28 03:40:03","2019-01-28 03:40:03"
21538,"Sandown",4,"La La Luchie",7,2,"Jamie Kah","L Macdonald & A Gluyas",21.00,10.00,21.00,0.00,6.50,5.24,1,4,"2019-01-28 03:50:04","2019-01-28 03:50:04"
21539,"Wagga",4,"Kappy Cino",3,6,"Jon Grisedale","T G Sutherland",23.00,9.50,11.00,0.00,2.60,6.18,2,NULL,"2019-01-28 04:05:03","2019-01-28 04:05:03"
21540,"Penola",3,"Muckup",2,1,"Dom Tourneur","Jamie Opperman",6.50,4.00,6.00,4.04,1.35,9.62,2,1,"2019-01-28 04:05:03","2019-01-28 04:05:03"
21541,"Warwick Farm",4,"Savvy Ken",4,1,"Jason Collett","Clare Cunningham",7.00,4.40,4.40,0.00,1.50,8.44,1,3,"2019-01-28 04:15:03","2019-01-28 04:15:03"
21542,"Sandown",5,"Cuban Toonite",13,1,"Fred W Kersley","D & B Hayes & T Dabernig",15.00,5.50,11.00,0.00,3.00,11.52,4,NULL,"2019-01-28 04:25:04","2019-01-28 04:25:04"
21543,"Penola",4,"Lonruse",6,7,"Declan Bates","P A Preusker",8.00,5.00,4.00,0.00,1.50,7.50,0,NULL,"2019-01-28 04:45:03","2019-01-28 04:45:03"
21544,"Warwick Farm",5,"Our Rosemaree",10,1,"Ms Winona Costin","T J Robinson",6.50,3.20,3.20,0.00,1.65,15.87,5,4,"2019-01-28 04:55:03","2019-01-28 04:55:03"
21545,"Beaudesert",2,"Cushty Princess",4,2,"Robbie Fradd","Marcus Wilson",8.00,5.50,3.00,0.00,1.35,5.68,1,2,"2019-01-28 05:05:03","2019-01-28 05:05:03"
21546,"Sandown",6,"Think Babe",9,9,"John Allen","D K Weir",6.00,4.20,4.20,0.00,1.65,7.14,3,3,"2019-01-28 05:05:04","2019-01-28 05:05:04"
21547,"Wagga",6,"Go One More",1,4,"Brendan Ward","Lauri Wray",8.00,4.00,7.50,0.00,2.40,12.50,0,NULL,"2019-01-28 05:20:04","2019-01-28 05:20:04"
21548,"Penola",5,"Trendsetter",1,6,"Jarrod Lorensini","Ms M Cunningham",7.00,3.80,3.80,0.00,1.90,12.03,1,3,"2019-01-28 05:25:03","2019-01-28 05:25:03"
21549,"Warwick Farm",6,"Roman Son",6,4,"Christian Reith","R A Freedman",5.50,4.20,4.60,0.00,2.20,5.63,2,NULL,"2019-01-28 05:35:04","2019-01-28 05:35:04"
21550,"Beaudesert",3,"Tycoon Layla",5,5,"Michael Cahill","Ms K Loy",23.00,10.00,11.00,0.00,2.80,5.65,3,4,"2019-01-28 05:45:04","2019-01-28 05:45:04"
21551,"Sandown",7,"Peko",3,4,"Michael Poy","C W Little",4.20,3.00,2.30,0.00,1.26,9.52,2,4,"2019-01-28 05:45:04","2019-01-28 05:45:04"
21552,"Wagga",7,"Corazon De Oro",9,10,"Mathew Cahill","C Heywood",9.00,6.00,8.00,0.00,2.30,5.56,3,NULL,"2019-01-28 06:00:03","2019-01-28 06:00:03"
21553,"Penola",6,"Unyielding",7,8,"Jarrod Lorensini","Brady Cross",14.00,7.50,6.00,0.00,1.90,6.19,1,NULL,"2019-01-28 06:10:04","2019-01-28 06:10:04"
21554,"Warwick Farm",7,"Feather",12,2,"Brenton Avdulla","M, W & J Hawkes",9.00,5.00,5.50,0.00,2.40,8.89,5,4,"2019-01-28 06:15:03","2019-01-28 06:15:03"
21555,"Sandown",8,"Maclairey",7,6,"Damian Lane","P G Carey",11.00,5.50,5.00,4.88,1.85,9.09,2,1,"2019-01-28 06:25:04","2019-01-28 06:25:04"
21556,"Penola",7,"Centenary Shot",1,8,"Gary Lo","Peter Hardacre",15.00,8.50,13.00,0.00,3.60,5.10,4,3,"2019-01-28 06:45:03","2019-01-28 06:45:03"
21557,"Warwick Farm",8,"Intense Focus",15,1,"Blake Shinn","P & P Snowden",9.00,3.50,2.70,0.00,1.24,17.46,9,4,"2019-01-28 06:55:03","2019-01-28 06:55:03"
21558,"Beaudesert",5,"Excelebrazione",1,2,"Micheal Hellyer","P & W Hulbert",4.40,3.20,2.25,0.00,1.40,8.52,6,NULL,"2019-01-28 07:05:04","2019-01-28 07:05:04"
